名称,カテゴリー,アクセス,築年数,構造,階数,間取り,面積,家賃,管理費,敷金,礼金,URL
ＪＲ山手線 西日暮里駅 12階建 築14年,0,ＪＲ常磐線/三河島駅 歩11分,築14年,12階建,2階,ワンルーム,25m2,7.2万円,15000円,-,7.2万円,https://suumo.jp/chintai/jnc_000073017587/?bc=100277252535
ＪＲ山手線 西日暮里駅 12階建 築14年,0,ＪＲ常磐線/三河島駅 歩11分,築14年,12階建,2階,ワンルーム,25m2,7.3万円,15000円,-,7.3万円,https://suumo.jp/chintai/jnc_000072871105/?bc=100273968128
ＪＲ山手線 西日暮里駅 12階建 築14年,0,ＪＲ常磐線/三河島駅 歩11分,築14年,12階建,2階,ワンルーム,25m2,7.4万円,15000円,7.4万円,-,https://suumo.jp/chintai/jnc_000072119736/?bc=100270712909
東京メトロ日比谷線 築地駅 11階建 築3年,0,東京メトロ日比谷線/築地駅 歩8分,築3年,11階建,6階,1DK,30.66m2,13.1万円,6000円,-,13.1万円,https://suumo.jp/chintai/jnc_000073184311/?bc=100276749315
東京メトロ日比谷線 築地駅 11階建 築3年,0,東京メトロ日比谷線/築地駅 歩8分,築3年,11階建,2階,1LDK,40.95m2,14.5万円,7000円,-,14.5万円,https://suumo.jp/chintai/jnc_000073062213/?bc=100276320815
東京メトロ日比谷線 築地駅 11階建 築3年,0,東京メトロ日比谷線/築地駅 歩8分,築3年,11階建,4階,1LDK,40.95m2,14.7万円,7000円,-,14.7万円,https://suumo.jp/chintai/jnc_000066716101/?bc=100277112672
東京メトロ日比谷線 築地駅 11階建 築3年,0,東京メトロ有楽町線/新富町駅 歩10分,築3年,11階建,6階,1DK,30.66m2,13.1万円,6000円,-,13.1万円,https://suumo.jp/chintai/jnc_000073184311/?bc=100276749315
東京メトロ日比谷線 築地駅 11階建 築3年,0,東京メトロ有楽町線/新富町駅 歩10分,築3年,11階建,2階,1LDK,40.95m2,14.5万円,7000円,-,14.5万円,https://suumo.jp/chintai/jnc_000073062213/?bc=100276320815
東京メトロ日比谷線 築地駅 11階建 築3年,0,東京メトロ有楽町線/新富町駅 歩10分,築3年,11階建,4階,1LDK,40.95m2,14.7万円,7000円,-,14.7万円,https://suumo.jp/chintai/jnc_000066716101/?bc=100277112672
東京メトロ日比谷線 築地駅 11階建 築3年,0,都営大江戸線/勝どき駅 歩15分,築3年,11階建,6階,1DK,30.66m2,13.1万円,6000円,-,13.1万円,https://suumo.jp/chintai/jnc_000073184311/?bc=100276749315
東京メトロ日比谷線 築地駅 11階建 築3年,0,都営大江戸線/勝どき駅 歩15分,築3年,11階建,2階,1LDK,40.95m2,14.5万円,7000円,-,14.5万円,https://suumo.jp/chintai/jnc_000073062213/?bc=100276320815
東京メトロ日比谷線 築地駅 11階建 築3年,0,都営大江戸線/勝どき駅 歩15分,築3年,11階建,4階,1LDK,40.95m2,14.7万円,7000円,-,14.7万円,https://suumo.jp/chintai/jnc_000066716101/?bc=100277112672
レジディア神田東,0,ＪＲ山手線/神田駅 歩6分,築19年,15階建,2階,ワンルーム,26m2,9.3万円,10000円,9.3万円,9.3万円,https://suumo.jp/chintai/jnc_000073228792/?bc=100232569978
レジディア神田東,0,ＪＲ山手線/神田駅 歩6分,築19年,15階建,14階,2LDK,51.15m2,21.9万円,10000円,21.9万円,21.9万円,https://suumo.jp/chintai/jnc_000073220827/?bc=100276881600
レジディア神田東,0,ＪＲ山手線/神田駅 歩6分,築19年,15階建,14階,2LDK,51.15m2,21.9万円,15000円,21.9万円,21.9万円,https://suumo.jp/chintai/jnc_000073214193/?bc=100276855681
レジディア神田東,0,都営新宿線/岩本町駅 歩6分,築19年,15階建,2階,ワンルーム,26m2,9.3万円,10000円,9.3万円,9.3万円,https://suumo.jp/chintai/jnc_000073228792/?bc=100232569978
レジディア神田東,0,都営新宿線/岩本町駅 歩6分,築19年,15階建,14階,2LDK,51.15m2,21.9万円,10000円,21.9万円,21.9万円,https://suumo.jp/chintai/jnc_000073220827/?bc=100276881600
レジディア神田東,0,都営新宿線/岩本町駅 歩6分,築19年,15階建,14階,2LDK,51.15m2,21.9万円,15000円,21.9万円,21.9万円,https://suumo.jp/chintai/jnc_000073214193/?bc=100276855681
レジディア神田東,0,東京メトロ日比谷線/小伝馬町駅 歩5分,築19年,15階建,2階,ワンルーム,26m2,9.3万円,10000円,9.3万円,9.3万円,https://suumo.jp/chintai/jnc_000073228792/?bc=100232569978
レジディア神田東,0,東京メトロ日比谷線/小伝馬町駅 歩5分,築19年,15階建,14階,2LDK,51.15m2,21.9万円,10000円,21.9万円,21.9万円,https://suumo.jp/chintai/jnc_000073220827/?bc=100276881600
レジディア神田東,0,東京メトロ日比谷線/小伝馬町駅 歩5分,築19年,15階建,14階,2LDK,51.15m2,21.9万円,15000円,21.9万円,21.9万円,https://suumo.jp/chintai/jnc_000073214193/?bc=100276855681
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,9階,1DK,26.33m2,11万円,10000円,11万円,-,https://suumo.jp/chintai/jnc_000072908803/?bc=100270722443
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,10階,1DK,26.33m2,11.1万円,10000円,11.1万円,-,https://suumo.jp/chintai/jnc_000072908797/?bc=100270722391
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,5階,1DK,26.33m2,11.2万円,10000円,11.2万円,-,https://suumo.jp/chintai/jnc_000073284078/?bc=100277249901
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,12階,1DK,26.33m2,11.3万円,10000円,11.3万円,-,https://suumo.jp/chintai/jnc_000072908800/?bc=100266229075
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,2階,1LDK,36.36m2,13.6万円,15000円,13.6万円,-,https://suumo.jp/chintai/jnc_000072908801/?bc=100276488112
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,9階,1LDK,36.36m2,14.6万円,15000円,14.6万円,-,https://suumo.jp/chintai/jnc_000072908804/?bc=100270722373
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,10階,1LDK,36.36m2,14.7万円,15000円,14.7万円,-,https://suumo.jp/chintai/jnc_000072908798/?bc=100275269394
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,11階,1LDK,36.36m2,14.8万円,15000円,14.8万円,-,https://suumo.jp/chintai/jnc_000072908799/?bc=100270722492
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,12階,1LDK,36.36m2,14.9万円,15000円,14.9万円,-,https://suumo.jp/chintai/jnc_000072885824/?bc=100266110505
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,13階,1LDK,36.36m2,15.4万円,15000円,15.4万円,15.4万円,https://suumo.jp/chintai/jnc_000072856390/?bc=100266229021
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,5階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072956967/?bc=100277249889
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,7階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072428528/?bc=100266110391
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,9階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072079523/?bc=100270722455
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,10階,2LDK,43.49m2,19.2万円,15000円,19.2万円,19.2万円,https://suumo.jp/chintai/jnc_000072079512/?bc=100270722372
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,11階,2LDK,43.49m2,19.3万円,15000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072079515/?bc=100270722549
ブリリアイスト上野,0,東京メトロ日比谷線/入谷駅 歩7分,新築,13階建,7階,2LDK,43.49m2,19.4万円,15000円,19.4万円,19.4万円,https://suumo.jp/chintai/jnc_000071162769/?bc=100266966277
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,9階,1DK,26.33m2,11万円,10000円,11万円,-,https://suumo.jp/chintai/jnc_000072908803/?bc=100270722443
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,10階,1DK,26.33m2,11.1万円,10000円,11.1万円,-,https://suumo.jp/chintai/jnc_000072908797/?bc=100270722391
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,5階,1DK,26.33m2,11.2万円,10000円,11.2万円,-,https://suumo.jp/chintai/jnc_000073284078/?bc=100277249901
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,12階,1DK,26.33m2,11.3万円,10000円,11.3万円,-,https://suumo.jp/chintai/jnc_000072908800/?bc=100266229075
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,2階,1LDK,36.36m2,13.6万円,15000円,13.6万円,-,https://suumo.jp/chintai/jnc_000072908801/?bc=100276488112
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,9階,1LDK,36.36m2,14.6万円,15000円,14.6万円,-,https://suumo.jp/chintai/jnc_000072908804/?bc=100270722373
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,10階,1LDK,36.36m2,14.7万円,15000円,14.7万円,-,https://suumo.jp/chintai/jnc_000072908798/?bc=100275269394
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,11階,1LDK,36.36m2,14.8万円,15000円,14.8万円,-,https://suumo.jp/chintai/jnc_000072908799/?bc=100270722492
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,12階,1LDK,36.36m2,14.9万円,15000円,14.9万円,-,https://suumo.jp/chintai/jnc_000072885824/?bc=100266110505
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,13階,1LDK,36.36m2,15.4万円,15000円,15.4万円,15.4万円,https://suumo.jp/chintai/jnc_000072856390/?bc=100266229021
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,5階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072956967/?bc=100277249889
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,7階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072428528/?bc=100266110391
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,9階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072079523/?bc=100270722455
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,10階,2LDK,43.49m2,19.2万円,15000円,19.2万円,19.2万円,https://suumo.jp/chintai/jnc_000072079512/?bc=100270722372
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,11階,2LDK,43.49m2,19.3万円,15000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072079515/?bc=100270722549
ブリリアイスト上野,0,東京メトロ銀座線/稲荷町駅 歩9分,新築,13階建,7階,2LDK,43.49m2,19.4万円,15000円,19.4万円,19.4万円,https://suumo.jp/chintai/jnc_000071162769/?bc=100266966277
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,9階,1DK,26.33m2,11万円,10000円,11万円,-,https://suumo.jp/chintai/jnc_000072908803/?bc=100270722443
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,10階,1DK,26.33m2,11.1万円,10000円,11.1万円,-,https://suumo.jp/chintai/jnc_000072908797/?bc=100270722391
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,5階,1DK,26.33m2,11.2万円,10000円,11.2万円,-,https://suumo.jp/chintai/jnc_000073284078/?bc=100277249901
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,12階,1DK,26.33m2,11.3万円,10000円,11.3万円,-,https://suumo.jp/chintai/jnc_000072908800/?bc=100266229075
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,2階,1LDK,36.36m2,13.6万円,15000円,13.6万円,-,https://suumo.jp/chintai/jnc_000072908801/?bc=100276488112
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,9階,1LDK,36.36m2,14.6万円,15000円,14.6万円,-,https://suumo.jp/chintai/jnc_000072908804/?bc=100270722373
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,10階,1LDK,36.36m2,14.7万円,15000円,14.7万円,-,https://suumo.jp/chintai/jnc_000072908798/?bc=100275269394
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,11階,1LDK,36.36m2,14.8万円,15000円,14.8万円,-,https://suumo.jp/chintai/jnc_000072908799/?bc=100270722492
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,12階,1LDK,36.36m2,14.9万円,15000円,14.9万円,-,https://suumo.jp/chintai/jnc_000072885824/?bc=100266110505
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,13階,1LDK,36.36m2,15.4万円,15000円,15.4万円,15.4万円,https://suumo.jp/chintai/jnc_000072856390/?bc=100266229021
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,5階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072956967/?bc=100277249889
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,7階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072428528/?bc=100266110391
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,9階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072079523/?bc=100270722455
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,10階,2LDK,43.49m2,19.2万円,15000円,19.2万円,19.2万円,https://suumo.jp/chintai/jnc_000072079512/?bc=100270722372
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,11階,2LDK,43.49m2,19.3万円,15000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072079515/?bc=100270722549
ブリリアイスト上野,0,ＪＲ山手線/上野駅 歩10分,新築,13階建,7階,2LDK,43.49m2,19.4万円,15000円,19.4万円,19.4万円,https://suumo.jp/chintai/jnc_000071162769/?bc=100266966277
フラッツァプリモII,1,ＪＲ山手線/西日暮里駅 歩9分,築16年,2階建,1階,1K,20.52m2,6.8万円,2000円,6.8万円,-,https://suumo.jp/chintai/jnc_000053715820/?bc=100274156108
フラッツァプリモII,1,ＪＲ山手線/日暮里駅 歩14分,築16年,2階建,1階,1K,20.52m2,6.8万円,2000円,6.8万円,-,https://suumo.jp/chintai/jnc_000053715820/?bc=100274156108
フラッツァプリモII,1,ＪＲ常磐線/三河島駅 歩3分,築16年,2階建,1階,1K,20.52m2,6.8万円,2000円,6.8万円,-,https://suumo.jp/chintai/jnc_000053715820/?bc=100274156108
ダイアパレス田端,0,ＪＲ山手線/田端駅 歩11分,築34年,14階建,4階,2DK,40.4m2,11.5万円,5000円,11.5万円,11.5万円,https://suumo.jp/chintai/jnc_000072648348/?bc=100271829030
ダイアパレス田端,0,ＪＲ山手線/田端駅 歩11分,築34年,14階建,4階,2DK,40.4m2,12.5万円,-,12.5万円,12.5万円,https://suumo.jp/chintai/jnc_000058435900/?bc=100256474413
ダイアパレス田端,0,ＪＲ山手線/西日暮里駅 歩11分,築34年,14階建,4階,2DK,40.4m2,11.5万円,5000円,11.5万円,11.5万円,https://suumo.jp/chintai/jnc_000072648348/?bc=100271829030
ダイアパレス田端,0,ＪＲ山手線/西日暮里駅 歩11分,築34年,14階建,4階,2DK,40.4m2,12.5万円,-,12.5万円,12.5万円,https://suumo.jp/chintai/jnc_000058435900/?bc=100256474413
ダイアパレス田端,0,日暮里・舎人ライナー/赤土小学校前駅 歩5分,築34年,14階建,4階,2DK,40.4m2,11.5万円,5000円,11.5万円,11.5万円,https://suumo.jp/chintai/jnc_000072648348/?bc=100271829030
ダイアパレス田端,0,日暮里・舎人ライナー/赤土小学校前駅 歩5分,築34年,14階建,4階,2DK,40.4m2,12.5万円,-,12.5万円,12.5万円,https://suumo.jp/chintai/jnc_000058435900/?bc=100256474413
東急目黒線 不動前駅 4階建 築24年,0,東急目黒線/不動前駅 歩7分,築24年,4階建,3階,2DK,51.2m2,13.5万円,-,-,-,https://suumo.jp/chintai/jnc_000070855748/?bc=100277149337
東急目黒線 不動前駅 4階建 築24年,0,東急目黒線/武蔵小山駅 歩13分,築24年,4階建,3階,2DK,51.2m2,13.5万円,-,-,-,https://suumo.jp/chintai/jnc_000070855748/?bc=100277149337
東急目黒線 不動前駅 4階建 築24年,0,ＪＲ山手線/目黒駅 歩15分,築24年,4階建,3階,2DK,51.2m2,13.5万円,-,-,-,https://suumo.jp/chintai/jnc_000070855748/?bc=100277149337
ＫＤＸ志村坂上レジデンス,0,都営三田線/志村坂上駅 歩10分,築15年,9階建,1階,3LDK,70.02m2,17.2万円,20000円,34.4万円,-,https://suumo.jp/chintai/jnc_000073191554/?bc=100276856654
ＫＤＸ志村坂上レジデンス,0,都営三田線/志村三丁目駅 歩13分,築15年,9階建,1階,3LDK,70.02m2,17.2万円,20000円,34.4万円,-,https://suumo.jp/chintai/jnc_000073191554/?bc=100276856654
ＫＤＸ志村坂上レジデンス,0,ＪＲ埼京線/浮間舟渡駅 歩24分,築15年,9階建,1階,3LDK,70.02m2,17.2万円,20000円,34.4万円,-,https://suumo.jp/chintai/jnc_000073191554/?bc=100276856654
東京メトロ日比谷線 三ノ輪駅 12階建 築6年,0,東京メトロ日比谷線/三ノ輪駅 歩6分,築6年,12階建,2階,1LDK,34.87m2,10.5万円,8000円,10.5万円,10.5万円,https://suumo.jp/chintai/jnc_000073148044/?bc=100276455630
東京メトロ日比谷線 三ノ輪駅 12階建 築6年,0,東京メトロ日比谷線/三ノ輪駅 歩6分,築6年,12階建,10階,1LDK,34.87m2,12万円,8000円,12万円,12万円,https://suumo.jp/chintai/jnc_000072923069/?bc=100275041216
東京メトロ日比谷線 三ノ輪駅 12階建 築6年,0,東京メトロ日比谷線/三ノ輪駅 歩6分,築6年,12階建,11階,1LDK,41.58m2,13万円,8000円,13万円,19.5万円,https://suumo.jp/chintai/jnc_000032810242/?bc=100277342550
東京メトロ日比谷線 三ノ輪駅 12階建 築6年,0,東京メトロ日比谷線/三ノ輪駅 歩6分,築6年,12階建,11階,1LDK,48.26m2,14.6万円,8000円,14.6万円,14.6万円,https://suumo.jp/chintai/jnc_000072408813/?bc=100272415391
東京メトロ日比谷線 三ノ輪駅 12階建 築6年,0,ＪＲ山手線/上野駅 歩26分,築6年,12階建,2階,1LDK,34.87m2,10.5万円,8000円,10.5万円,10.5万円,https://suumo.jp/chintai/jnc_000073148044/?bc=100276455630
東京メトロ日比谷線 三ノ輪駅 12階建 築6年,0,ＪＲ山手線/上野駅 歩26分,築6年,12階建,10階,1LDK,34.87m2,12万円,8000円,12万円,12万円,https://suumo.jp/chintai/jnc_000072923069/?bc=100275041216
